Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
03/11/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL61@ OKSBI-BKID0008860-377730659266-PAYMENT F ROM PHONE,9017630985506519,03/11/2025,33209.68,,-1025369.4
04/11/2025,UPI-RADESHYAM CHAUDHARY-DIMPALCHOUDHARY 8755@AXL-SBIN0030057-550442041965-PAYMENT T FROM PHONE,5759651658899204,04/11/2025,,37342.48,-988026.92
04/11/2025,UPI-JAIN GENERAL AND STA-Q444643326@YBL- YESB0YBLUPI-668970602981-PAYMENT FROM PH ONE,5336549492321898,04/11/2025,2291.89,,-990318.81
04/11/2025,UPI-MAHESH KUMAR MALI-7242935822@YBL-SBI N0030057-640497017566-PAYMENT FROM PHONE,9897359435387658,04/11/2025,24068.11,,-1014386.92
05/11/2025,UPI-FLIPKART PAYMENTS-PAYTM-28913779@PTY BL-YESB0PTMUPI-902656907681-PAYMENT FROM PHONE,7336903957873296,05/11/2025,2280.16,,-1016667.08
05/11/2025,UPI-DHAKAD ELECTRICALS-MAB.9891612770 89@AXISBANK-UTIB0000100-172019967503-PAY MENT FROM PHONE,9535889296499143,05/11/2025,1938.7,,-1018605.78
05/11/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-166829319914-UPIQR,3814110096437712,05/11/2025,5229.89,,-1023835.67
06/11/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-363098829877-UPIQR,8690788083249699,06/11/2025,4212.96,,-1028048.63
06/11/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-725588334968-UPIQR,9514026681300506,06/11/2025,3935.55,,-1031984.18
06/11/2025,UPI-MR SIDDHARTH CHHABR-Q308548913@YBL-217880192352 YESB0YBLUPI-470212121189-PAYMENT FROM PH ONE,1824413579045457,06/11/2025,21424.31,,-1053408.49
06/11/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S22948@PT Y-YESB0MCHUPI-920884180457-PAYMENT FROM PHONE,9989990332066879,06/11/2025,576.47,,-1053984.96
06/11/2025,UPI-DINESH KUMAR PATIDA-SURESHSINGH39-1@O KHDFCBANK-HDFC6996636-586674174530-PAYME NT FROM PHONE,3890583626616020,06/11/2025,19177.85,,-1073162.81
06/11/2025,UPI-KALA KUNJ KOTA-VYAPAR.328230062216@H DFCBANK-HDFC0MERUPI-549116033287-PAYMENT FROM PHONE,5463274869920260,06/11/2025,40894.97,,-1114057.78
07/11/2025,UPI-AMAZON PAY-7558048482@AMAZON UTIB0000100-622335636772-ORDER PAYMENT,4349009118930692,07/11/2025,3376.79,,-1117434.57
07/11/2025,UPI-EKART-EKART@YBL-YESB0YBLUPI-17282906 3750-PAYMENT FOR REFCL4,5929980586227866,07/11/2025,5263.78,,-1122698.35
09/11/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL94@OKHDFCB ANK-HDFC0005830-205416912903-UPI,8753921802338210,09/11/2025,,435.78,-1122262.57
09/11/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-698245269228-MONTHLY AUTOPA Y. C,7617580641114970,09/11/2025,565.9,,-1122828.47
09/11/2025,UPI-ZEPTO MARKETPLACE PR-ZEPTOMARKETPLAC 911149.RZP@RXAXIS-UTIB0000RZP-333913391232 73-PAYMENT FROM PHONE,8129921842490051,09/11/2025,2821.94,,-1125650.41
10/11/2025,UPI-UBER-9372068096@HDFCBANK HDFC0MERUPI-155732254040-RIDE PAYMENT,5963156668051910,10/11/2025,773.04,,-1126423.45
11/11/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-649688944814-BLINKIT PAYMENT,3082041306425560,11/11/2025,2047.22,,-1128470.67
11/11/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@AXL-UTI B0AXLUPI-721452193563-PAYMENT FOR 100006,6720243393183566,11/11/2025,655.77,,-1129126.44
11/11/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-487321906108-UPIQR,9654196564259432,11/11/2025,2527.0,,-1131653.44
12/11/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-435564712911-MONTHLY AUTOPA Y. C,1896188789572449,12/11/2025,615.74,,-1132269.18
13/11/2025,UPI-DEVKARAN MEENA-7866240865@YBL-FINO00 73139-840424856785-PAYMENT FROM PHONE,6448022569527732,13/11/2025,,42099.23,-1090169.95
13/11/2025,UPI-VIJAY JUICE POINT-PAYTM.S32930@PTY- YESB0MCHUPI-168462383300-PAYMENT FROM PH ONE,3344763763951402,13/11/2025,346.7,,-1090516.65
13/11/2025,UPI-RAVI CARPENTER-8257314149@YBL-SBIN0 98482-889141065678-PAYMENT FROM PHONE,5762789559694798,13/11/2025,1371.21,,-1091887.86
13/11/2025,UPI-AMAZON PAY-7856506811@AMAZON UTIB0000100-982767399921-ORDER PAYMENT,6996609147145577,13/11/2025,2635.26,,-1094523.12
13/11/2025,NACH/BAJAJ FINANCE/EMI DEBIT,9802243172777990,13/11/2025,19936.07,,-1114459.19
14/11/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@YBL-YES B0YBLUPI-261065744552-PAYMENT FOR 100006,9760012823355298,14/11/2025,1612.68,,-1116071.87
14/11/2025,UPI-TAKEUFORWARD-TAKEUFORWARD950238.RZP@ RXAIRTEL-AIRP0000011-231896534996-PAYMEN TTOTAKEUFORW,2462245745910567,14/11/2025,4465.19,,-1120537.06
14/11/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S49683@PT Y-YESB0MCHUPI-813197480872-PAYMENT FROM PHONE,5816430642055200,14/11/2025,17566.35,,-1138103.41
14/11/2025,UPI-KWATRA-IBKPOS.EP912649@ICICI-ICIC000 9253-783984402809-PAYMENT FROM PHONE,6822863881874166,14/11/2025,2508.53,,-1140611.94
15/11/2025,UPI-RADESHYAM CHAUDHARY-DIMPALCHOUDHARY 1851@AXL-SBIN0030057-193632025249-PAYMENT T FROM PHONE,2739727698034654,15/11/2025,,21204.6,-1119407.34
15/11/2025,UPI-ZOMATO-PAYZOMATO@HDFCBANK-HDFC0MERUP I-963038558471-PAYMENT FROM PHONE,2776662599787161,15/11/2025,702.84,,-1120110.18
15/11/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT3@AXL -UTIB0AXLUPI-701266807763-PAYMENT FROM P HONE,4852553162860937,15/11/2025,1035.46,,-1121145.64
15/11/2025,UPI-APOLLO PHARMACIES LI-SBIPMOPAD.02PYM 369247741143-PAYMENT FROM PHONE,8286347890016131,15/11/2025,392.76,,-1121538.4
16/11/2025,UPI-VINOD-VINODBAGADA2@AXL-SBIN0030057-1 427186969500-PAYMENT FROM PHONE,9011371512767066,16/11/2025,,20248.98,-1101289.42
16/11/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-568702366329-UPIINTENT,1947149389316811,16/11/2025,248.56,,-1101537.98
16/11/2025,UPI-JAIN DAIRY COLDRINKS-Q908118790@YBL- YESB0YBLUPI-322086215489-PAYMENT FROM PH ONE,8664275228919130,16/11/2025,466.49,,-1102004.47
16/11/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-422516793815-BLINKIT PAYMENT,9684597408681101,16/11/2025,2761.3,,-1104765.77
16/11/2025,UPI-BPCL UFILL 5-PAYTMQR39346387@PAYTM-YE SB0PTMUPI-480856370225-PAYMENT FROM PHON E,8708906723609585,16/11/2025,1112.8,,-1105878.57
16/11/2025,UPI-KALA KUNJ KOTA-VYAPAR.540759822522@H DFCBANK-HDFC0MERUPI-460918533861-PAYMENT FROM PHONE,9029132524454707,16/11/2025,34506.74,,-1140385.31
17/11/2025,UPI-CHAAYOS-7288036615@HDFCBANK HDFC0MERUPI-646594078597-PAYMENT FROM PHONE,8243844967274066,17/11/2025,228.86,,-1140614.17
17/11/2025,UPI-RAVI CARPENTER-9705868568@YBL-SBIN0 41283-794598142911-PAYMENT FROM PHONE,6065440383940254,17/11/2025,479.08,,-1141093.25
17/11/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL75@ OKSBI-BKID0008860-844269516365-PAYMENT F ROM PHONE,9401063567196380,17/11/2025,27631.08,,-1168724.33
17/11/2025,UPI-MR SIDDHARTH CHHABR-Q886260976@YBL-495905616395 YESB0YBLUPI-471170103099-PAYMENT FROM PH ONE,7539990139063042,17/11/2025,32272.03,,-1200996.36
20/11/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT2@AXL -UTIB0AXLUPI-604721697720-PAYMENT FROM P HONE,8739247301478569,20/11/2025,1186.18,,-1202182.54
20/11/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL70@ OKSBI-BKID0008860-241007151986-PAYMENT F ROM PHONE,3961059555967668,20/11/2025,43541.47,,-1245724.01
21/11/2025,UPI-ZOMATO LIMITED-ZOMATOFD.PAYU@HDFCBANK K-HDFC0MERUPI-536579498700-UPIINTENT,8106053628205510,21/11/2025,712.71,,-1246436.72
21/11/2025,UPI-OLA CABS-7259756656@PTYBL YESB0PTMUPI-166727007944-AUTO PAYMENT,8637820205817998,21/11/2025,1151.93,,-1247588.65
21/11/2025,UPI-BPCL UFILL 6-PAYTMQR66775875@PAYTM-YE SB0PTMUPI-506934350376-PAYMENT FROM PHON E,1086146544078613,21/11/2025,1637.56,,-1249226.21
21/11/2025,UPI-KALA KUNJ KOTA-VYAPAR.444212325955@H DFCBANK-HDFC0MERUPI-627321040431-PAYMENT FROM PHONE,5572098732242644,21/11/2025,7131.87,,-1256358.08
22/11/2025,UPI-MR PANKAJ BHAT-8942842556-5@YBL-CBI N5582676-528197259310-PAYMENT FROM PHONE,3568481444975365,22/11/2025,,3051.58,-1253306.5
22/11/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-547053667150-UPIQR,6699569391950252,22/11/2025,2997.78,,-1256304.28
22/11/2025,UPI-RAKESH KUMAR PATIDA-KAMLESHPAT59-2@O KHDFCBANK-HDFC6707734-676650687317-PAYME NT FROM PHONE,2907630600949963,22/11/2025,23993.71,,-1280297.99
23/11/2025,UPI-VINOD-VINODBAGADA9@AXL-SBIN0030057-4 295167822347-PAYMENT FROM PHONE,3147558255559684,23/11/2025,,39292.76,-1241005.23
23/11/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL91@OKHDFCB ANK-HDFC0005830-170644666660-UPI,2195221184649470,23/11/2025,,23691.86,-1217313.37
23/11/2025,UPI-ZOMATO LIMITED-ZOMATOFD.PAYU@HDFCBANK K-HDFC0MERUPI-589336217411-UPIINTENT,7692821914892100,23/11/2025,415.73,,-1217729.1
23/11/2025,UPI-ZEPTO MARKETPLACE PR-ZEPTO.PAYU@AXIS BANK-UTIB0000100-742679423479-PAYMENT FR OM PHONE,2374709804668998,23/11/2025,2881.14,,-1220610.24
23/11/2025,UPI-APOLLO PHARMACIES LI-SBIPMOPAD.02PYM 333140715050-PAYMENT FROM PHONE,1956211851743497,23/11/2025,392.39,,-1221002.63
23/11/2025,UPI-APOLLO PHARMACIES LI-SBIPMOPAD.02PYM 803616521795-PAYMENT FROM PHONE,5559556974169826,23/11/2025,1222.0,,-1222224.63
23/11/2025,UPI-SRN PRINTERS-BHARATPE.37679280900@FB PE-FDRL0001382-867069485767-PAY TO BHARA TPE ME,6592440840162026,23/11/2025,1148.12,,-1223372.75
24/11/2025,UPI-BPCL UFILL 5-PAYTMQR65829013@PAYTM-YE SB0PTMUPI-671342969441-PAYMENT FROM PHON E,3716868463670267,24/11/2025,1084.14,,-1224456.89
24/11/2025,UPI-JABIR HUSAIN TAI-7386987341@YBL-SBIN 27383-160540055804-PAYMENT FROM PHONE,4792494491647771,24/11/2025,38318.99,,-1262775.88
25/11/2025,UPI-MAHESH KUMAR MALI-9367308800@YBL-SBI N0030057-777819185821-PAYMENT FROM PHONE,1744573131428443,25/11/2025,,27866.03,-1234909.85
25/11/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL76@OKHDFCB ANK-HDFC0005830-285349639362-UPI,9205722902614042,25/11/2025,,37529.08,-1197380.77
25/11/2025,UPI-DEVKARAN MEENA-7021250766@YBL-FINO00 48140-910217579660-PAYMENT FROM PHONE,2501433142769946,25/11/2025,,38289.88,-1159090.89
25/11/2025,UPI-CHAAYOS-9669227679@HDFCBANK HDFC0MERUPI-723473847461-PAYMENT FROM PHONE,8202542102642503,25/11/2025,783.67,,-1159874.56
25/11/2025,UPI-RAVI CARPENTER-9813364464@YBL-SBIN0 42300-517330914027-PAYMENT FROM PHONE,7140320393912788,25/11/2025,1305.44,,-1161180.0
26/11/2025,UPI-GHANSHYAM GURJAR-GHANSHYAMG918@AXL 1102466-450120433473-PAYMENT FROM PH ONE,6087580998074546,26/11/2025,,22838.41,-1138341.59
26/11/2025,UPI-ZERODHA-7170157656@ZERODHA,4764944933563852,26/11/2025,5766.38,,-1144107.97
27/11/2025,BBPS/BESCOM/ELECTRICITY/BILL PAY,8950703671328595,27/11/2025,986.45,,-1145094.42
27/11/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S27894@PT Y-YESB0MCHUPI-747803535725-PAYMENT FROM PHONE,7513630963001259,27/11/2025,13186.72,,-1158281.14
27/11/2025,UPI-AVIRAL MITTAL-AVIRAL.23@YBL-SBIN003 0057-393424879815-PAYMENT FROM PHONE,3554064442178096,27/11/2025,20159.39,,-1178440.53
28/11/2025,UPI-SAMRIYA KIRANA STORE-VYAPAR.22673668 9277@HDFCBANK-HDFC0MERUPI-649834843761-P AYMENT FROM PHONE,6690539809864697,28/11/2025,1823.39,,-1180263.92
28/11/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT1@AXL -UTIB0AXLUPI-629932203656-PAYMENT FROM P HONE,2615206208629817,28/11/2025,80.14,,-1180344.06
28/11/2025,UPI-JABIR HUSAIN TAI-8146510994@YBL-SBIN 78266-474511807382-PAYMENT FROM PHONE,1658769064082042,28/11/2025,31225.17,,-1211569.23
